id,name,type,amount,min_purchase,expires,enabled,code,applies_to,num_uses,max_uses,max_uses_per_customer,restricted_to,shipping_methods,date_created
15646,WINWIN WINWIN 50795e647b,per_total_discount,50.0000,0.0000,,1,WWDYD3FDJY,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:34 +0000"
15647,WINWIN WINWIN 5060f452d4,per_total_discount,50.0000,0.0000,,1,WWFH2BLCHB,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:35 +0000"
15648,WINWIN WINWIN 50063f6e01,per_total_discount,50.0000,0.0000,,1,WWFY69YXPR,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:35 +0000"
15649,WINWIN WINWIN 5044b6f230,per_total_discount,50.0000,0.0000,,1,WWF6HBC9D3,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:35 +0000"
15650,WINWIN WINWIN 50588c04ee,per_total_discount,50.0000,0.0000,,1,WWGDLVJM7S,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:35 +0000"
15651,WINWIN WINWIN 502152d1fb,per_total_discount,50.0000,0.0000,,1,WWGH567XZM,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:36 +0000"
15652,WINWIN WINWIN 50a5fb0d56,per_total_discount,50.0000,0.0000,,1,WWGNTPSMD5,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:36 +0000"
15653,WINWIN WINWIN 50c9ec3227,per_total_discount,50.0000,0.0000,,1,WWGTXP3VFC,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:37 +0000"
15654,WINWIN WINWIN 50052d96fe,per_total_discount,50.0000,0.0000,,1,WWGX8FRRYL,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:37 +0000"
15655,WINWIN WINWIN 5074bd7b8e,per_total_discount,50.0000,0.0000,,1,WWG28Q4VTB,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:37 +0000"
15656,WINWIN WINWIN 50bf2218d0,per_total_discount,50.0000,0.0000,,1,WWHHB4LNTS,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:37 +0000"
15657,WINWIN WINWIN 50f8f8c23d,per_total_discount,50.0000,0.0000,,1,WWHJZWRFR8,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:38 +0000"
15658,WINWIN WINWIN 5041694aab,per_total_discount,50.0000,0.0000,,1,WWHZ9YVYCL,"{""entity"":""categories"",""ids"":[0]}",0,1,1,[],,"Tue, 04 Aug 2020 08:59:38 +0000"
15659,WINWIN WINWIN 50c8b6f31e,per_total_discount,50.0000,0.0000,,1,WWH443N9YK,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:38 +0000"
15660,WINWIN WINWIN 50a5ab8b51,per_total_discount,50.0000,0.0000,,1,WWJP2TC22H,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:39 +0000"
15661,WINWIN WINWIN 50e70f61de,per_total_discount,50.0000,0.0000,,1,WWJ3LGJ2BP,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:39 +0000"
15662,WINWIN WINWIN 5079d07290,per_total_discount,50.0000,0.0000,,1,WWKK3ZGC9Y,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:39 +0000"
15663,WINWIN WINWIN 50125a2e7c,per_total_discount,50.0000,0.0000,,1,WWKYJMTW86,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:39 +0000"
15664,WINWIN WINWIN 508b4d2240,per_total_discount,50.0000,0.0000,,1,WWLFH5RKNP,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:40 +0000"
15665,WINWIN WINWIN 50af6f32c9,per_total_discount,50.0000,0.0000,,1,WWLYJ7HRH6,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:40 +0000"
15666,WINWIN WINWIN 50af0c5c20,per_total_discount,50.0000,0.0000,,1,WWMG4QBRW9,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:40 +0000"
15667,WINWIN WINWIN 50a13be821,per_total_discount,50.0000,0.0000,,1,WWMRYM7FTD,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:41 +0000"
15668,WINWIN WINWIN 50a62b65df,per_total_discount,50.0000,0.0000,,1,WWMXJNKTBG,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:41 +0000"
15669,WINWIN WINWIN 50e7e7bf59,per_total_discount,50.0000,0.0000,,1,WWNGSXZR8T,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:41 +0000"
15670,WINWIN WINWIN 50b1e356e6,per_total_discount,50.0000,0.0000,,1,WWNSS5TGYL,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:41 +0000"
15671,WINWIN WINWIN 501cd80667,per_total_discount,50.0000,0.0000,,1,WWNXH54PQV,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:42 +0000"
15672,WINWIN WINWIN 507e28e4ce,per_total_discount,50.0000,0.0000,,1,WWPBCB9LS4,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:42 +0000"
15673,WINWIN WINWIN 50df51cca9,per_total_discount,50.0000,0.0000,,1,WWPQX8SD2R,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:42 +0000"
15674,WINWIN WINWIN 5071866533,per_total_discount,50.0000,0.0000,,1,WWP85624YQ,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:43 +0000"
15675,WINWIN WINWIN 5099ed78f7,per_total_discount,50.0000,0.0000,,1,WWQMQKWG3L,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:43 +0000"
15676,WINWIN WINWIN 505a033572,per_total_discount,50.0000,0.0000,,1,WWQSZNBMPX,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:43 +0000"
15677,WINWIN WINWIN 50abb0659b,per_total_discount,50.0000,0.0000,,1,WWQ55XV37C,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:43 +0000"
15678,WINWIN WINWIN 5034d621f9,per_total_discount,50.0000,0.0000,,1,WWRQMJRV3W,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:44 +0000"
15679,WINWIN WINWIN 5060ac00bf,per_total_discount,50.0000,0.0000,,1,WWRSKKXWTQ,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:44 +0000"
15680,WINWIN WINWIN 506a103c36,per_total_discount,50.0000,0.0000,,1,WWRVYY3YCH,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:44 +0000"
15681,WINWIN WINWIN 5067394cbc,per_total_discount,50.0000,0.0000,,1,WWSJZK9BPS,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:44 +0000"
15682,WINWIN WINWIN 50db65e49d,per_total_discount,50.0000,0.0000,,1,WWSZXMRQ27,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:45 +0000"
15683,WINWIN WINWIN 50081e5b57,per_total_discount,50.0000,0.0000,,1,WWTHCXGKD8,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:45 +0000"
15684,WINWIN WINWIN 5029e1df55,per_total_discount,50.0000,0.0000,,1,WWTSN4GTQB,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:45 +0000"
15685,WINWIN WINWIN 5046958db9,per_total_discount,50.0000,0.0000,,1,WWT5RP4QYB,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:46 +0000"
15686,WINWIN WINWIN 500e901c0c,per_total_discount,50.0000,0.0000,,1,WWVJ6Y7829,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:46 +0000"
15687,WINWIN WINWIN 50fd8253e3,per_total_discount,50.0000,0.0000,,1,WWVRQ2QSC9,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:46 +0000"
15688,WINWIN WINWIN 50066f78c2,per_total_discount,50.0000,0.0000,,1,WWVZDTRQ7W,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:47 +0000"
15689,WINWIN WINWIN 506b87c505,per_total_discount,50.0000,0.0000,,1,WWWM3Z6GSS,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:47 +0000"
15690,WINWIN WINWIN 50fd8b1739,per_total_discount,50.0000,0.0000,,1,WWW3MTHSCK,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:47 +0000"
15691,WINWIN WINWIN 50dafdf188,per_total_discount,50.0000,0.0000,,1,WWW9GKKGBC,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:48 +0000"
15692,WINWIN WINWIN 50e7ca1d2f,per_total_discount,50.0000,0.0000,,1,WWXRHRKZQM,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:48 +0000"
15693,WINWIN WINWIN 50c5421474,per_total_discount,50.0000,0.0000,,1,WWYG5YJZLX,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:48 +0000"
15694,WINWIN WINWIN 5018daac23,per_total_discount,50.0000,0.0000,,1,WWYT6J3N4L,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:49 +0000"
15695,WINWIN WINWIN 50c98506b2,per_total_discount,50.0000,0.0000,,1,WWZDRLJXSZ,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:49 +0000"
15696,WINWIN WINWIN 500bf30af4,per_total_discount,50.0000,0.0000,,1,WWZ447D7PY,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:49 +0000"
15697,WINWIN WINWIN 50d4679f38,per_total_discount,50.0000,0.0000,,1,WW2BD7DNCQ,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:49 +0000"
15698,WINWIN WINWIN 504ea8ee4b,per_total_discount,50.0000,0.0000,,1,WW2NW7L832,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:50 +0000"
15699,WINWIN WINWIN 50932cf16c,per_total_discount,50.0000,0.0000,,1,WW29BQVCKK,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:50 +0000"
15700,WINWIN WINWIN 50c84403f2,per_total_discount,50.0000,0.0000,,1,WW3RLXC8XP,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:50 +0000"
15701,WINWIN WINWIN 50775a92e7,per_total_discount,50.0000,0.0000,,1,WW4BMVBD2F,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:51 +0000"
15702,WINWIN WINWIN 50882ade41,per_total_discount,50.0000,0.0000,,1,WW4SKSY4QP,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:51 +0000"
15703,WINWIN WINWIN 504114d8a4,per_total_discount,50.0000,0.0000,,1,WW482X3PXN,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:51 +0000"
15704,WINWIN WINWIN 5038881f16,per_total_discount,50.0000,0.0000,,1,WW5YK37YZY,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:52 +0000"
15705,WINWIN WINWIN 50a6859d68,per_total_discount,50.0000,0.0000,,1,WW6L2867WZ,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:52 +0000"
15706,WINWIN WINWIN 509e339ba3,per_total_discount,50.0000,0.0000,,1,WW6XNGK7W3,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:52 +0000"
15707,WINWIN WINWIN 50b6fcf63d,per_total_discount,50.0000,0.0000,,1,WW64YBZNF2,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:52 +0000"
15708,WINWIN WINWIN 5061f2c1b4,per_total_discount,50.0000,0.0000,,1,WW7DXHVCLH,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:53 +0000"
15709,WINWIN WINWIN 500f8d20f4,per_total_discount,50.0000,0.0000,,1,WW7PJX8SXV,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:53 +0000"
15710,WINWIN WINWIN 5045ad1fb5,per_total_discount,50.0000,0.0000,,1,WW77QHDG6Y,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:53 +0000"
15711,WINWIN WINWIN 50558e01ef,per_total_discount,50.0000,0.0000,,1,WW8RLTKTKD,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:54 +0000"
15712,WINWIN WINWIN 5007186645,per_total_discount,50.0000,0.0000,,1,WW82LWGKHV,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:54 +0000"
15713,WINWIN WINWIN 50791c1f6c,per_total_discount,50.0000,0.0000,,1,WW9DLX2RXV,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:54 +0000"
15714,WINWIN WINWIN 509ea727c8,per_total_discount,50.0000,0.0000,,1,WW9G6CT4Z8,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:55 +0000"
15715,WINWIN WINWIN 5096a2d2be,per_total_discount,50.0000,0.0000,,1,WW9YX2VP5B,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:55 +0000"
15716,WINWIN WINWIN 500084fede,per_total_discount,50.0000,0.0000,,1,WW98C5DQYQ,"{""entity"":""categories"",""ids"":[0]}",1,1,1,[],,"Tue, 04 Aug 2020 08:59:55 +0000"
15717,€3.00 OFF Your Order - €3 OFF7f26f3de5d5e,per_total_discount,3.0000,0.0000,,1,€3 OFF7f26f3de5d5e,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Tue, 04 Aug 2020 09:58:08 +0000"
15718,€10.00 OFF Your Order - 10 OFF21e8c02c6313,per_total_discount,10.0000,0.0000,,1,10 OFF21e8c02c6313,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Tue, 04 Aug 2020 10:38:06 +0000"
15719,€3.00 OFF Your Order - €3 OFF8ec567a78f7d,per_total_discount,3.0000,0.0000,,1,€3 OFF8ec567a78f7d,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Tue, 04 Aug 2020 12:37:02 +0000"
15720,€3.00 OFF Your Order - €3 OFF2f93ecc72563,per_total_discount,3.0000,0.0000,,1,€3 OFF2f93ecc72563,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Tue, 04 Aug 2020 13:42:59 +0000"
15721,€10.00 OFF Your Order - 10 OFFbc7e86d6272b,per_total_discount,10.0000,0.0000,,1,10 OFFbc7e86d6272b,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Tue, 04 Aug 2020 14:19:44 +0000"
15722,€10.00 OFF Your Order - 10 OFF3fb9b1195b0e,per_total_discount,10.0000,0.0000,,1,10 OFF3fb9b1195b0e,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Tue, 04 Aug 2020 14:52:59 +0000"
15723,€3.00 OFF Your Order - €3 OFFb449441dd5b2,per_total_discount,3.0000,0.0000,,1,€3 OFFb449441dd5b2,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Tue, 04 Aug 2020 14:58:13 +0000"
15724,€3.00 OFF Your Order - €3 OFFb4b9e493bd36,per_total_discount,3.0000,0.0000,,1,€3 OFFb4b9e493bd36,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Tue, 04 Aug 2020 17:17:22 +0000"
15725,€10.00 OFF Your Order - 10 OFF245e6a13f6e9,per_total_discount,10.0000,0.0000,,1,10 OFF245e6a13f6e9,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Tue, 04 Aug 2020 20:58:20 +0000"
15726,€25.00 OFF Your order - €25 OFF0b51aa45d2a0,per_total_discount,25.0000,0.0000,,1,€25 OFF0b51aa45d2a0,"{""entity"":""categories"",""ids"":[0]}",0,1,0,[],,"Tue, 04 Aug 2020 22:29:10 +0000"
15727,€10.00 OFF Your Order - 10 OFFcdeba6490e99,per_total_discount,10.0000,0.0000,,1,10 OFFcdeba6490e99,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Wed, 05 Aug 2020 06:52:33 +0000"
15728,€25.00 OFF Your order - €25 OFF4635b187380a,per_total_discount,25.0000,0.0000,,1,€25 OFF4635b187380a,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Wed, 05 Aug 2020 07:59:47 +0000"
15729,€25.00 OFF Your order - €25 OFFa0f3c8daaf79,per_total_discount,25.0000,0.0000,,1,€25 OFFa0f3c8daaf79,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Wed, 05 Aug 2020 11:39:42 +0000"
15730,€3.00 OFF Your Order - €3 OFF9e7182ecf0fc,per_total_discount,3.0000,0.0000,,1,€3 OFF9e7182ecf0fc,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Wed, 05 Aug 2020 13:19:43 +0000"
15731,€10.00 OFF Your Order - 10 OFFf5d0a3089b0e,per_total_discount,10.0000,0.0000,,1,10 OFFf5d0a3089b0e,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Wed, 05 Aug 2020 13:31:00 +0000"
15732,€3.00 OFF Your Order - €3 OFF6d15af2d631a,per_total_discount,3.0000,0.0000,,1,€3 OFF6d15af2d631a,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Wed, 05 Aug 2020 13:50:30 +0000"
15733,€10.00 OFF Your Order - 10 OFF10d733b430e1,per_total_discount,10.0000,0.0000,,1,10 OFF10d733b430e1,"{""entity"":""categories"",""ids"":[0]}",0,1,0,[],,"Wed, 05 Aug 2020 14:43:51 +0000"
15734,€25.00 OFF Your order - €25 OFFc1162af51a33,per_total_discount,25.0000,0.0000,,1,€25 OFFc1162af51a33,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Wed, 05 Aug 2020 15:10:08 +0000"
15735,€25.00 OFF Your order - €25 OFFb8fb3dcd88f0,per_total_discount,25.0000,0.0000,,1,€25 OFFb8fb3dcd88f0,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Wed, 05 Aug 2020 15:31:19 +0000"
15736,€25.00 OFF Your order - €25 OFFeab6fd7c6db6,per_total_discount,25.0000,0.0000,,1,€25 OFFeab6fd7c6db6,"{""entity"":""categories"",""ids"":[0]}",1,1,0,[],,"Wed, 05 Aug 2020 21:58:00 +0000"
