product_id,videos,name,sku,url
3978,0,Kerastase Discipline Bain Fluidealiste Gentle 500ml,8796,https://www.beautyfeatures.ie/kerastase-discipline-bain-fluidealiste-gentle-500ml/
3979,0,Kerastase Blond Absolu Bain Lumiere 500ml,8797,https://www.beautyfeatures.ie/kerastase-blond-absolu-bain-lumiere-500ml/
3980,0,Olaplex No.0 Intensive Bond Building Treatment 155ml,8799,https://www.beautyfeatures.ie/olaplex-no-0-intensive-bond-building-treatment-155ml/
3981,0,Skin Formula Cleanser Daily Foaming - AHA Formula - 100ml,8800,https://www.beautyfeatures.ie/skin-formula-cleanser-daily-foaming-aha-formula-100ml/
3982,0,Skin Formula Cleanser Oil & Milk - OMC Formula - 100ml,8801,https://www.beautyfeatures.ie/skin-formula-cleanser-oil-milk-omc-formula-100ml/
3983,0,Skin Formula Night Cream - Oily Skin - Prebiotic Formula - 50ml,8802,https://www.beautyfeatures.ie/skin-formula-night-cream-oily-skin-prebiotic-formula-50ml/
3984,0,Skin Formula Night Cream - Dry Skin - Prebiotic Formula - 50ml,8803,https://www.beautyfeatures.ie/skin-formula-night-cream-dry-skin-prebiotic-formula-50ml/
3985,0,Skin Formula Hydra Hyaluronic Acid Serum HA Formula 50ml,8804,https://www.beautyfeatures.ie/skin-formula-hydra-hyaluronic-acid-serum-ha-formula-50ml/
3986,0,Skin Formula Clear Serum Skin Treatment ZAP Formula 50ml,8805,https://www.beautyfeatures.ie/skin-formula-clear-serum-skin-treatment-zap-formula-50ml/
3987,0,Skin Formulas Vit C - Vitamin C Prevent Serum C Formula 50ml,8806,https://www.beautyfeatures.ie/skin-formulas-vit-c-vitamin-c-prevent-serum-c-formula-50ml/
3988,0,Skin Formulas Vit A - Vitamin A Restore Serum A Formula 30ml,8807,https://www.beautyfeatures.ie/skin-formulas-vit-a-vitamin-a-restore-serum-a-formula-30ml/
3989,0,Skin Formula Eye Cream - Rejuvenating Eye Formula 30ml,8808,https://www.beautyfeatures.ie/skin-formula-eye-cream-rejuvenating-eye-formula-30ml/
3990,0,Skin Formula Mask Exfoliator 2N1 Formula 30ml,8809,https://www.beautyfeatures.ie/skin-formula-mask-exfoliator-2n1-formula-30ml/
3991,0,Skinician Revitalising Cleanser 200ml,8811,https://www.beautyfeatures.ie/skinician-revitalising-cleanser-200ml/
3992,0,Skinician Revitalising Toner 200ml,8812,https://www.beautyfeatures.ie/skinician-revitalising-toner-200ml/
3993,0,Skinician Revitalising Day Moisturiser 50ml,8813,https://www.beautyfeatures.ie/skinician-revitalising-day-moisturiser-50ml/
3994,0,Skinician Revitalising Repair Mask 50ml,8814,https://www.beautyfeatures.ie/skinician-revitalising-repair-mask-50ml/
3995,0,Skinician Facial Exfoliator 50ml,8815,https://www.beautyfeatures.ie/skinician-facial-exfoliator-50ml/
3996,0,"Skinician Discovery Kit - Revitalising (Cleanse, Tone, Moisturise) 150ml",8816,https://www.beautyfeatures.ie/skinician-discovery-kit-revitalising-cleanse-tone-moisturise-150ml/
3997,0,Skinician Purifying Cleansing Gel 200ml,8817,https://www.beautyfeatures.ie/skinician-purifying-cleansing-gel-200ml/
3998,0,Skinician Purifying Toner 200ml,8818,https://www.beautyfeatures.ie/skinician-purifying-toner-200ml/
3999,0,Skinician Purifying Day Moisturiser 50ml,8819,https://www.beautyfeatures.ie/skinician-purifying-day-moisturiser-50ml/
4000,0,Skinician Purifying Mask 50ml,8820,https://www.beautyfeatures.ie/skinician-purifying-mask-50ml/
4001,0,"Skinician Discovery Kit - Purifying (Cleanse, Tone, Moisturise) 150ml",8821,https://www.beautyfeatures.ie/skinician-discovery-kit-purifying-cleanse-tone-moisturise-150ml/
4002,0,Skinician Advanced Pro-Radiance Enzyme Cleanser 150ml,8822,https://www.beautyfeatures.ie/skinician-advanced-pro-radiance-enzyme-cleanser-150ml/
4003,0,Skinician Advanced ProRadiance Enzyme Peel 50ml,8823,https://www.beautyfeatures.ie/skinician-advanced-proradiance-enzyme-peel-50ml/
4004,0,Skinician Advanced Eye Repair 15ml,8824,https://www.beautyfeatures.ie/skinician-advanced-eye-repair-15ml/
4005,0,Skinician Advanced Calming Serum 50ml,8825,https://www.beautyfeatures.ie/skinician-advanced-calming-serum-50ml/
4006,0,Skinician Advanced Firming Serum 50ml,8826,https://www.beautyfeatures.ie/skinician-advanced-firming-serum-50ml/
4007,0,Skinician Advanced Time Delay Day Cream 50ml,8827,https://www.beautyfeatures.ie/skinician-advanced-time-delay-day-cream-50ml/
4008,0,Skinician Advanced Restoring Night Cream 50ml,8828,https://www.beautyfeatures.ie/skinician-advanced-restoring-night-cream-50ml/
4009,0,Skinician Ageless Peptide Eye Complex 15ml,8829,https://www.beautyfeatures.ie/skinician-ageless-peptide-eye-complex-15ml/
4010,0,Skinician Ageless Overnight Retinol Power Balm 50ml,8830,https://www.beautyfeatures.ie/skinician-ageless-overnight-retinol-power-balm-50ml/
4011,0,Actyva Colore Brillante Gift Set,8831,https://www.beautyfeatures.ie/actyva-colore-brillante-gift-set/
4012,0,Actyva Nuova Fibra Gift Set,8832,https://www.beautyfeatures.ie/actyva-nuova-fibra-gift-set/
4013,0,Actyva Volume E Corposita Gift Set,8833,https://www.beautyfeatures.ie/actyva-volume-e-corposita-gift-set/
4014,0,Actyva Disciplina Gift Set,8834,https://www.beautyfeatures.ie/actyva-disciplina-gift-set/
4015,0,Olos Youth-Enhancing Transforming Face Cleanser 250ml,8835,https://www.beautyfeatures.ie/olos-youth-enhancing-transforming-face-cleanser-250ml/
4017,0,"Olos Youth-Enhancing ""Hero"" Face Serum 50ml",8837,https://www.beautyfeatures.ie/olos-youth-enhancing-hero-face-serum-50ml/
4020,0,Advanced Nutrition Programme Skin Antioxidant 60 Caps,8840,https://www.beautyfeatures.ie/advanced-nutrition-programme-skin-antioxidant-60-caps/
4021,0,Joico Joiful Shampoo & Conditioner Gift Set,8865,https://www.beautyfeatures.ie/joico-joiful-shampoo-conditioner-gift-set/
4022,0,Joico Hydrasplash Shampoo & Conditioner Gift Set,8862,https://www.beautyfeatures.ie/joico-hydrasplash-shampoo-conditioner-gift-set/
4023,0,Joico Blonde Life Shampoo & Conditioner Gift Set,8863,https://www.beautyfeatures.ie/joico-blonde-life-shampoo-conditioner-gift-set/
4024,0,Joico K-Pak Shampoo and Conditioner Gift Set,8869,https://www.beautyfeatures.ie/joico-k-pak-shampoo-and-conditioner-gift-set/
4025,0,Biolage Colour Last Gift Set,8851,https://www.beautyfeatures.ie/biolage-colour-last-gift-set/
4026,0,Biolage Hydrasource Gift Set,8852,https://www.beautyfeatures.ie/biolage-hydrasource-gift-set/
4027,0,Joico K-Pak Colour Therapy Shampoo & Conditioner Gift Set,8870,https://www.beautyfeatures.ie/joico-k-pak-colour-therapy-shampoo-conditioner-gift-set/
4028,0,Dermalogica Clean & Glow To Go,8857,https://www.beautyfeatures.ie/dermalogica-clean-glow-to-go/
4029,0,Joico Moisture Recovery Shampoo & Conditioner  Gift Set,8861,https://www.beautyfeatures.ie/joico-moisture-recovery-shampoo-conditioner-gift-set/
4030,0,Joico Defy Damage Shampoo and Conditioner Gift Set,8867,https://www.beautyfeatures.ie/joico-defy-damage-shampoo-and-conditioner-gift-set/
4031,0,Joico Blonde Life Violet Shampoo & Conditioner Gift Set,8864,https://www.beautyfeatures.ie/joico-blonde-life-violet-shampoo-conditioner-gift-set/
4032,0,Dermalogica Your Brightest Glow Yet,8860,https://www.beautyfeatures.ie/dermalogica-your-brightest-glow-yet/
4033,0,Dermalogica Your Super Rich Reveal Gift Set,8858,https://www.beautyfeatures.ie/dermalogica-your-super-rich-reveal-gift-set/
4034,0,Dermalogica Your Best Cleanse & Glow,8859,https://www.beautyfeatures.ie/dermalogica-your-best-cleanse-glow/
4035,0,Matrix Total Results Brass Off Gift Set,8855,https://www.beautyfeatures.ie/matrix-total-results-brass-off-gift-set/
4036,0,Joico Defy Damage Shampoo and Masque Gift Set,8866,https://www.beautyfeatures.ie/joico-defy-damage-shampoo-and-masque-gift-set/
4037,0,Joico K-Pak Colour Therapy Shampoo & Lusterlock Treatment Gift Set,8871,https://www.beautyfeatures.ie/joico-k-pak-colour-therapy-shampoo-lusterlock-treatment-gift-set/
4038,0,Joico - K-Pak Shampoo & Conditioner Bundle,8841,https://www.beautyfeatures.ie/joico-k-pak-shampoo-conditioner-bundle/
4039,0,Matrix Total Results Keep Me Vivid Gift Set,8856,https://www.beautyfeatures.ie/matrix-total-results-keep-me-vivid-gift-set/
4040,0,Joico K-Pak Shampoo and Intense Hydration Treatment Gift Set,8868,https://www.beautyfeatures.ie/joico-k-pak-shampoo-and-intense-hydration-treatment-gift-set/
4041,0,Matrix Total Results Color Obsessed Gift Set,8853,https://www.beautyfeatures.ie/matrix-total-results-color-obsessed-gift-set/
4043,0,Inkey List - Peptide Volumizing Hair Treatment 50ml,8844,https://www.beautyfeatures.ie/inkey-list-peptide-volumizing-hair-treatment-50ml/
4044,0,Inkey List - Shea Oil Nourshing Hair Treatment 50ml,8847,https://www.beautyfeatures.ie/inkey-list-shea-oil-nourshing-hair-treatment-50ml/
4045,0,Inkey List - Vitamin C Brightening Hair Treatment 50ml,8845,https://www.beautyfeatures.ie/inkey-list-vitamin-c-brightening-hair-treatment-50ml/
4046,0,The Inkey List - Caffeine Stimulating Scalp Treatment 50ml,8849,https://www.beautyfeatures.ie/the-inkey-list-caffeine-stimulating-scalp-treatment-50ml/
4047,0,Inkey List - Amino Acid Anti Gray Scalp Treatment 50ml,8850,https://www.beautyfeatures.ie/inkey-list-amino-acid-anti-gray-scalp-treatment-50ml/
4048,0,Matrix Total Results Color Obsessed So Silver Gift Set,8854,https://www.beautyfeatures.ie/matrix-total-results-color-obsessed-so-silver-gift-set/
4049,0,Inkey List - Chia Seed Curl Defining Hair Treatment 50ml,8848,https://www.beautyfeatures.ie/inkey-list-chia-seed-curl-defining-hair-treatment-50ml/
4050,0,Inkey List - Hyaluronic Acid Hydrating Hair Treatment 50ml,8843,https://www.beautyfeatures.ie/inkey-list-hyaluronic-acid-hydrating-hair-treatment-50ml/
4051,0,Inkey List - Salicylic Acid Exfoliating Scalp Treatment 50ml,8846,https://www.beautyfeatures.ie/inkey-list-salicylic-acid-exfoliating-scalp-treatment-50ml/
4052,0,Olaplex Shampoo & Conditioner Bundle,8874,https://www.beautyfeatures.ie/olaplex-shampoo-conditioner-bundle/
4053,0,Olaplex Hero Bundle,8875,https://www.beautyfeatures.ie/olaplex-hero-bundle/
4054,0,Olaplex Ultimate Bundle,8876,https://www.beautyfeatures.ie/olaplex-ultimate-bundle/
4055,0,Moroccanoil Protect & Prevent Spray 160ml,8888,https://www.beautyfeatures.ie/moroccanoil-protect-prevent-spray-160ml/
4056,0,Reform Skincare Phyto Botanical Gel 30ml,8889,https://www.beautyfeatures.ie/reform-skincare-phyto-botanical-gel-30ml/
4057,0,Reform Skincare Retinol 1% Creme 30ml,8890,https://www.beautyfeatures.ie/reform-skincare-retinol-1-creme-30ml/
4058,0,Reform Skincare Everyday Moisturiser 50ml,8891,https://www.beautyfeatures.ie/reform-skincare-everyday-moisturiser-50ml/
4059,0,Reform Skincare SPF 30 Sunscreen 60ml,8892,https://www.beautyfeatures.ie/reform-skincare-spf-30-sunscreen-60ml/
4060,0,Reform Skincare Antioxidant SPF50+ Sunscreen 150ml,8893,https://www.beautyfeatures.ie/reform-skincare-antioxidant-spf50-sunscreen-150ml/
4061,0,Reform Skincare Vitamin B5 Gel 30ml,8894,https://www.beautyfeatures.ie/reform-skincare-vitamin-b5-gel-30ml/
4062,0,Reform Skincare Hyaluronic Acid Serum 30ml,8895,https://www.beautyfeatures.ie/reform-skincare-hyaluronic-acid-serum-30ml/
4063,0,Reform Skincare Vitamin C 20% Serum 30ml,8896,https://www.beautyfeatures.ie/reform-skincare-vitamin-c-20-serum-30ml/
4064,0,Reform Skincare HYAL Vitamin C+E Serum 30ml,8897,https://www.beautyfeatures.ie/reform-skincare-hyal-vitamin-c-e-serum-30ml/
4065,0,Reform Skincare Glycolic Acid Foaming Cleanser 120ml,8898,https://www.beautyfeatures.ie/reform-skincare-glycolic-acid-foaming-cleanser-120ml/
4066,0,Reform Skincare Repair & Renew Gel 50ml,8899,https://www.beautyfeatures.ie/reform-skincare-repair-renew-gel-50ml/
4067,0,Redken Blonde Travel Kit,8910,https://www.beautyfeatures.ie/redken-blonde-travel-kit/
4068,0,Redken Volume Travel Kit,8911,https://www.beautyfeatures.ie/redken-volume-travel-kit/
4069,0,Redken Moisture Travel Kit,8908,https://www.beautyfeatures.ie/redken-moisture-travel-kit/
4070,0,Redken Recovery Travel Kit,8909,https://www.beautyfeatures.ie/redken-recovery-travel-kit/
4071,0,Decleor Glow and Go Gift Set,8915,https://www.beautyfeatures.ie/decleor-glow-and-go-gift-set/
4072,0,Decleor Lift and Firm Gift Set,8920,https://www.beautyfeatures.ie/decleor-lift-and-firm-gift-set/
4073,0,Decleor Wake Up and Go Gift Set,8921,https://www.beautyfeatures.ie/decleor-wake-up-and-go-gift-set/
4074,0,Redken Active Holiday Travel Kit,8912,https://www.beautyfeatures.ie/redken-active-holiday-travel-kit/
4075,0,Decleor Anti-Ageing Expert Gift Set,8918,https://www.beautyfeatures.ie/decleor-anti-ageing-expert-gift-set/
4076,0,Decleor Aroma Hydration Discovery Kit,8903,https://www.beautyfeatures.ie/decleor-aroma-hydration-discovery-kit/
4077,0,Decleor First Signs of Aging Gift Set,8916,https://www.beautyfeatures.ie/decleor-first-signs-of-aging-gift-set/
4079,0,Decleor Lavande Fine Bath and Shower Gel,8905,https://www.beautyfeatures.ie/decleor-lavande-fine-bath-and-shower-gel/
4080,0,Decleor Sun-Kissed Cream Moisturiser 50ml,8917,https://www.beautyfeatures.ie/decleor-sun-kissed-cream-moisturiser-50ml/
4081,0,Decleor The Discovery Collection Gift Set,8919,https://www.beautyfeatures.ie/decleor-the-discovery-collection-gift-set/
4082,0,Decleor Naturally Neroli Hydrating Gift Set,8904,https://www.beautyfeatures.ie/decleor-naturally-neroli-hydrating-gift-set/
4083,0,Decleor Eucalyptus Baume & Botanical Oil Bundle,8906,https://www.beautyfeatures.ie/decleor-eucalyptus-baume-botanical-oil-bundle/
4085,0,Decleor Aroma Confort Hydrating Body Milk 50ml,8922,https://www.beautyfeatures.ie/decleor-aroma-confort-hydrating-body-milk-50ml/
4086,0,Decleor Sun-Kissed Cream & Hydrating Body Milk Bundle,8923,https://www.beautyfeatures.ie/decleor-sun-kissed-cream-hydrating-body-milk-bundle/
4087,0,Moroccanoil Moisture Repair Christmas Gift Set,8924,https://www.beautyfeatures.ie/moroccanoil-moisture-repair-christmas-gift-set/
4088,0,Moroccanoil Hydrating Christmas Gift Set,8925,https://www.beautyfeatures.ie/moroccanoil-hydrating-christmas-gift-set/
4089,0,Moroccanoil Volume Christmas Gift Set,8926,https://www.beautyfeatures.ie/moroccanoil-volume-christmas-gift-set/
4090,0,Moroccanoil Mini Must Haves Dark Tones Christmas Gift Set,8927,https://www.beautyfeatures.ie/moroccanoil-mini-must-haves-dark-tones-christmas-gift-set/
4091,0,Moroccanoil Mini Must Haves Light Tones Christmas Gift Set,8928,https://www.beautyfeatures.ie/moroccanoil-mini-must-haves-light-tones-christmas-gift-set/
4092,0,NAK Hydrating Shampoo 375ml,8929,https://www.beautyfeatures.ie/nak-hydrating-shampoo-375ml/
4093,0,NAK Hydrating Conditioner 375ml,8930,https://www.beautyfeatures.ie/nak-hydrating-conditioner-375ml/
4094,0,NAK Nourish Shampoo 375ml,8931,https://www.beautyfeatures.ie/nak-nourish-shampoo-375ml/
4095,0,NAK Nourish Conditioner 375ml,8932,https://www.beautyfeatures.ie/nak-nourish-conditioner-375ml/
4096,0,NAK Volume Shampoo 375ml,8933,https://www.beautyfeatures.ie/nak-volume-shampoo-375ml/
4097,0,NAK Volume Conditioner 375ml,8934,https://www.beautyfeatures.ie/nak-volume-conditioner-375ml/
4098,0,NAK Blonde Shampoo 375ml,8935,https://www.beautyfeatures.ie/nak-blonde-shampoo-375ml/
4099,0,NAK Blonde Plus Shampoo 375ml,8936,https://www.beautyfeatures.ie/nak-blonde-plus-shampoo-375ml/
4100,0,NAK Blonde Conditioner 375ml,8937,https://www.beautyfeatures.ie/nak-blonde-conditioner-375ml/
4101,0,NAK Structure Complex Shampoo 375ml,8938,https://www.beautyfeatures.ie/nak-structure-complex-shampoo-375ml/
4102,0,NAK Structure Complex Conditioner 375ml,8939,https://www.beautyfeatures.ie/nak-structure-complex-conditioner-375ml/
4103,0,NAK Dandruff Control Shampoo 375ml,8940,https://www.beautyfeatures.ie/nak-dandruff-control-shampoo-375ml/
4104,0,NAK Ultimate Cleanse Shampoo 375ml,8941,https://www.beautyfeatures.ie/nak-ultimate-cleanse-shampoo-375ml/
4105,0,NAK Dry Clean Shampoo 200ml,8942,https://www.beautyfeatures.ie/nak-dry-clean-shampoo-200ml/
4106,0,NAK Daily Detox Shampoo 250ml,8943,https://www.beautyfeatures.ie/nak-daily-detox-shampoo-250ml/
4107,0,NAK Ultimate Treatment 150ml,8944,https://www.beautyfeatures.ie/nak-ultimate-treatment-150ml/
4108,0,NAK Replends Moisture Mask 150ml,8945,https://www.beautyfeatures.ie/nak-replends-moisture-mask-150ml/
4109,0,NAK Structure Complex No.3 150ml,8946,https://www.beautyfeatures.ie/nak-structure-complex-no-3-150ml/
4110,0,NAK Replends Creme Leave in 150ml,8947,https://www.beautyfeatures.ie/nak-replends-creme-leave-in-150ml/
4111,0,NAK Hydrate Detangling Mist 250ml,8948,https://www.beautyfeatures.ie/nak-hydrate-detangling-mist-250ml/
4112,0,NAK Blonde Plus10v Toning Foam 143ml,8949,https://www.beautyfeatures.ie/nak-blonde-plus10v-toning-foam-143ml/
4113,0,NAK Platinum Blonde Treatment 150ml,8950,https://www.beautyfeatures.ie/nak-platinum-blonde-treatment-150ml/
4114,0,NAK Amped Up Styling Gel 150ml,8951,https://www.beautyfeatures.ie/nak-amped-up-styling-gel-150ml/
4115,0,NAK Options Sculpting Lotion 150ml,8952,https://www.beautyfeatures.ie/nak-options-sculpting-lotion-150ml/
4116,0,NAK Sheer Styling Glaze 150ml,8953,https://www.beautyfeatures.ie/nak-sheer-styling-glaze-150ml/
4117,0,NAK Root Lift Mist 250ml,8954,https://www.beautyfeatures.ie/nak-root-lift-mist-250ml/
4118,0,NAK Body N Shine Volume Foam 250g,8955,https://www.beautyfeatures.ie/nak-body-n-shine-volume-foam-250g/
4119,0,NAK Curls Creme 150ml,8956,https://www.beautyfeatures.ie/nak-curls-creme-150ml/
4120,0,NAK Sea Salt Mist 250ml,8957,https://www.beautyfeatures.ie/nak-sea-salt-mist-250ml/
4121,0,NAK Done N Dusted 10g,8958,https://www.beautyfeatures.ie/nak-done-n-dusted-10g/
4122,0,NAK Thermal Shield 150g,8959,https://www.beautyfeatures.ie/nak-thermal-shield-150g/
4123,0,NAK Shine Mist Spray 150ml,8960,https://www.beautyfeatures.ie/nak-shine-mist-spray-150ml/
4124,0,NAK High Volume Texture Spray 150g,8961,https://www.beautyfeatures.ie/nak-high-volume-texture-spray-150g/
4125,0,NAK Fixation Finish Spray 400g,8962,https://www.beautyfeatures.ie/nak-fixation-finish-spray-400g/
4126,0,NAK Ultimate Potion Styling Treatment 150ml,8963,https://www.beautyfeatures.ie/nak-ultimate-potion-styling-treatment-150ml/
4127,0,NAK Luxe Finishing Creme 100ml,8964,https://www.beautyfeatures.ie/nak-luxe-finishing-creme-100ml/
4128,0,Kerastase Resistance Shampoo and Conditioner Bundle,8965,https://www.beautyfeatures.ie/kerastase-resistance-shampoo-and-conditioner-bundle/
4129,0,Kerastase Colour Protection Shampoo and Conditioner Bundle,8966,https://www.beautyfeatures.ie/kerastase-colour-protection-shampoo-and-conditioner-bundle/
4130,0,Kerastase Nutritive Shampoo and Conditioner Bundle,8967,https://www.beautyfeatures.ie/kerastase-nutritive-shampoo-and-conditioner-bundle/
4131,0,Kerastase Discipline Shampoo and Conditioner Bundle,8968,https://www.beautyfeatures.ie/kerastase-discipline-shampoo-and-conditioner-bundle/
4133,0,Redken All Soft Shampoo and Conditioner Bundle,8970,https://www.beautyfeatures.ie/redken-all-soft-shampoo-and-conditioner-bundle/
4134,0,Redken Extreme Shampoo and Conditioner Bundle,8971,https://www.beautyfeatures.ie/redken-extreme-shampoo-and-conditioner-bundle/
4136,0,Decleor Advent Calendar 2020,8973,https://www.beautyfeatures.ie/decleor-advent-calendar-2020/
4137,0,Kerastase Chronologiste Pre-Cleanse Regenerant 200ml,8974,https://www.beautyfeatures.ie/kerastase-chronologiste-pre-cleanse-regenerant-200ml/
4138,0,Kerastase Chronologiste Bain Regenerant Shampoo 250ml,8975,https://www.beautyfeatures.ie/kerastase-chronologiste-bain-regenerant-shampoo-250ml/
4139,0,Kerastase Chronologiste Masque Profond Regenerant 200ml,8976,https://www.beautyfeatures.ie/kerastase-chronologiste-masque-profond-regenerant-200ml/
4140,0,Kerastase Chronologiste Thermique Blow-Dry Cream 150ml,8977,https://www.beautyfeatures.ie/kerastase-chronologiste-thermique-blow-dry-cream-150ml/
4141,1,Decleor Rosemary White Clay Daily Care 50ml,8978,https://www.beautyfeatures.ie/decleor-rosemary-white-clay-daily-care-50ml/
4142,1,Decleor Rosemary Black Clay Cleansing Gel 100ml,8979,https://www.beautyfeatures.ie/decleor-rosemary-black-clay-cleansing-gel-100ml/
4143,1,Decleor Rosemary Active Essence 200ml,8980,https://www.beautyfeatures.ie/decleor-rosemary-active-essence-200ml/
4144,1,Decleor Rosemary Night Balm 15ml,8981,https://www.beautyfeatures.ie/decleor-rosemary-night-balm-15ml/
4145,1,Decleor Rosemary Targeted Care 9ml,8982,https://www.beautyfeatures.ie/decleor-rosemary-targeted-care-9ml/
4146,1,Decleor Rosemary Black Clay Mask 50ml,8983,https://www.beautyfeatures.ie/decleor-rosemary-black-clay-mask-50ml/
4147,0,Decleor Rosemary Handwash Scrub 400ml,8984,https://www.beautyfeatures.ie/decleor-rosemary-handwash-scrub-400ml/
4148,0,Decleor Rosemary Bundle,8985,https://www.beautyfeatures.ie/decleor-rosemary-bundle/
4149,0,Olaplex Holiday Hair Fix( 4 x 100ml ),8986,https://www.beautyfeatures.ie/olaplex-holiday-hair-fix-4-x-100ml/
4150,0,Olaplex Trial kit 2021,8987,https://www.beautyfeatures.ie/olaplex-trial-kit-2021/
4151,0,Decleor Rocket First Hydration Gift Set,8989,https://www.beautyfeatures.ie/decleor-rocket-first-hydration-gift-set/
4152,0,Decleor Mission Neroli Bigarade Gift Set,8990,https://www.beautyfeatures.ie/decleor-mission-neroli-bigarade-gift-set/
4153,0,Decleor Mission Green Mandarin Gift Set,8991,https://www.beautyfeatures.ie/decleor-mission-green-mandarin-gift-set/
4154,0,Decleor Lavender Fine Day Crew Gift Set,8992,https://www.beautyfeatures.ie/decleor-lavender-fine-day-crew-gift-set/
4155,0,Decleor Mission White Magnolia Gift Set,8993,https://www.beautyfeatures.ie/decleor-mission-white-magnolia-gift-set/
4156,0,Pureology Hydrate Gift Set,8994,https://www.beautyfeatures.ie/pureology-hydrate-gift-set/
4157,0,Pureology Strength Cure Shampoo Gift Set,8995,https://www.beautyfeatures.ie/pureology-strength-cure-shampoo-gift-set/
4158,0,Pureology Strength Cure Blonde Shampoo Gift Set,8996,https://www.beautyfeatures.ie/pureology-strength-cure-blonde-shampoo-gift-set/
4159,0,Redken All Soft Gift Set,8997,https://www.beautyfeatures.ie/redken-all-soft-gift-set/
4160,0,Redken Colour Extend Magnetics Gift Set,8998,https://www.beautyfeatures.ie/redken-colour-extend-magnetics-gift-set/
4161,0,Redken Colour Extend Blondage Gift Set,8999,https://www.beautyfeatures.ie/redken-colour-extend-blondage-gift-set/
4162,0,Redken Colour Extend Brownlights Gift Set,9000,https://www.beautyfeatures.ie/redken-colour-extend-brownlights-gift-set/
4163,0,Redken Extreme Gift Set,9001,https://www.beautyfeatures.ie/redken-extreme-gift-set/
4164,1,Revolution Flawless 2 / 32 Ultra Eyeshadows,9005,https://www.beautyfeatures.ie/revolution-flawless-2-32-ultra-eyeshadows/
4166,0,Dermalogica The Ultimate Sponge Cloth,9008,https://www.beautyfeatures.ie/dermalogica-the-ultimate-sponge-cloth/
4168,0,Pureology Strength Cure Shampoo 50ml,9010,https://www.beautyfeatures.ie/pureology-strength-cure-shampoo-50ml/
4169,0,Pureology Clean Volume Weightless Mousse 65ml,9011,https://www.beautyfeatures.ie/pureology-clean-volume-weightless-mousse-65ml/
4170,0,Pureology Fullfyl Densifying Spray 30ml,9012,https://www.beautyfeatures.ie/pureology-fullfyl-densifying-spray-30ml/
4171,0,L'Oreal Paris Miss Manga Mega Volume Mascara,9015,https://www.beautyfeatures.ie/loreal-paris-miss-manga-mega-volume-mascara/
4172,0,Decleor Shower Gel Neroli 250ml,9016,https://www.beautyfeatures.ie/decleor-shower-gel-neroli-250ml/
4173,0,Decleor Shower Gel Lavender 250ml,9017,https://www.beautyfeatures.ie/decleor-shower-gel-lavender-250ml/
4174,0,Decleor Shower Gel Rose 250ml,9018,https://www.beautyfeatures.ie/decleor-shower-gel-rose-250ml/
4175,0,Decleor Luxury Size Neroli Shower Gel 400ml,9019,https://www.beautyfeatures.ie/decleor-luxury-size-neroli-shower-gel-400ml/
4176,0,Decleor Luxury Size Lavender Shower Gel 400ml,9020,https://www.beautyfeatures.ie/decleor-luxury-size-lavender-shower-gel-400ml/
4177,0,Decleor Luxury Size Rose Shower Gel 400ml,9021,https://www.beautyfeatures.ie/decleor-luxury-size-rose-shower-gel-400ml/
4178,0,Kerastase Blond Absolu La Vie En Blonde Scented Candle,9022,https://www.beautyfeatures.ie/kerastase-blond-absolu-la-vie-en-blonde-scented-candle/
4180,0,Kerastase Discipline Bain Fluidealiste 80ml,9024,https://www.beautyfeatures.ie/kerastase-discipline-bain-fluidealiste-80ml/
4181,0,Kerastase Blond Absolu Bain Lumiere 80ml,9025,https://www.beautyfeatures.ie/kerastase-blond-absolu-bain-lumiere-80ml/
4182,0,Kerastase Nutritive Bain Satin 1 80ml,9026,https://www.beautyfeatures.ie/kerastase-nutritive-bain-satin-1-80ml/
4183,0,Kerastase Blond Absolu Cicaplasme 45ml,9027,https://www.beautyfeatures.ie/kerastase-blond-absolu-cicaplasme-45ml/
4184,0,Kerastase Nutritive Lait Vital 75ml,9029,https://www.beautyfeatures.ie/kerastase-nutritive-lait-vital-75ml/
4185,0,Kerastase Discipline Maskeratine 75ml,9030,https://www.beautyfeatures.ie/kerastase-discipline-maskeratine-75ml/
4186,0,Joico K-Pak Colour Therapy Luster Lock Treatment 50ml,9031,https://www.beautyfeatures.ie/joico-k-pak-colour-therapy-luster-lock-treatment-50ml/
4187,0,Redken Pillow Proof Blowdry Express Treatment Primer Cream,9032,https://www.beautyfeatures.ie/redken-pillow-proof-blowdry-express-treatment-primer-cream/
4189,0,The Belle Brush - The Original,9034,https://www.beautyfeatures.ie/the-belle-brush-the-original/
4190,0,The Belle Brush - The Baby Belle,9035,https://www.beautyfeatures.ie/the-belle-brush-the-baby-belle/
4191,0,The Belle Brush - The Bobbin,9036,https://www.beautyfeatures.ie/the-belle-brush-the-bobbin/
4192,0,Color Wow Dream Regime Pro Hair Gift Set,9037,https://www.beautyfeatures.ie/color-wow-dream-regime-pro-hair-gift-set/
4193,0,Beverly Hills Formula Bronze & Brighten Tan & Whitening Kit Tan Organic Gift Set,8901,https://www.beautyfeatures.ie/beverly-hills-formula-bronze-brighten-tan-whitening-kit-tan-organic-gift-set/
4194,0,Alfaparf My Minis Moisture Collection,9039,https://www.beautyfeatures.ie/alfaparf-my-minis-moisture-collection/
4195,0,Alfaparf My Minis Diamond Collection,9040,https://www.beautyfeatures.ie/alfaparf-my-minis-diamond-collection/
