type,url
product,https://www.pregnancyandbaby.ie/babydan-food-mill/
product,https://www.pregnancyandbaby.ie/babydan-nursing-pillow-bunnyhop-grey/
product,https://www.pregnancyandbaby.ie/babydan-travel-cot-black/
product,https://www.pregnancyandbaby.ie/babypotz-assorted-pack-50-pots-and-lids/
product,https://www.pregnancyandbaby.ie/babystart-fertilcare-vitamin-supplement-for-women-30-days/
product,https://www.pregnancyandbaby.ie/babystart-fertilcount-contains-2-sperm-tests/
product,https://www.pregnancyandbaby.ie/babystart-fertilman-plus-sperm-development-supplement-30-days/
product,https://www.pregnancyandbaby.ie/babystart-fertilman-vitamin-supplement-for-men/
product,https://www.pregnancyandbaby.ie/babystart-fertilmate-scrotum-cooling/
product,https://www.pregnancyandbaby.ie/beaba-babycook-pasta-rice-cooker-orange/
product,https://www.pregnancyandbaby.ie/beaba-babycook-solo-gipsy/
product,https://www.pregnancyandbaby.ie/beaba-babycook-solo-pastel-blue/
product,https://www.pregnancyandbaby.ie/beaba-4-in-1-thermometer/
product,https://www.pregnancyandbaby.ie/beaba-anti-bacterial-soother-storage-box/
product,https://www.pregnancyandbaby.ie/beaba-baby-nose-clear-nasal-aspirator/
product,https://www.pregnancyandbaby.ie/beaba-baby-portion-food-jar-150-ml/
product,https://www.pregnancyandbaby.ie/beaba-babycook-cleaning-product-descalling-agent/
product,https://www.pregnancyandbaby.ie/beaba-babycook-duo-grey/
product,https://www.pregnancyandbaby.ie/beaba-babycook-solo-duo-jug/
product,https://www.pregnancyandbaby.ie/beaba-babycook-original-grey-blue/
product,https://www.pregnancyandbaby.ie/beaba-biboz-1st-stage-teats-x-2-pack/
product,https://www.pregnancyandbaby.ie/beaba-bottle-brush-bottle-brush-case-gipsy/
product,https://www.pregnancyandbaby.ie/beaba-bottle-gipsy-250ml-glass/
product,https://www.pregnancyandbaby.ie/beaba-multiportions-silicone-6x90ml-neon/
product,https://www.pregnancyandbaby.ie/beaba-set-of-3-stainless-steel-cutlery-gipsy/
product,https://www.pregnancyandbaby.ie/beaba-set-of-4-first-meal-spoons/
product,https://www.pregnancyandbaby.ie/beaba-stacked-formula-milk-dispenser-gipsy/
product,https://www.pregnancyandbaby.ie/bend-breathe-conceive-dvd/
product,https://www.pregnancyandbaby.ie/betteryou-dlux-pregnancy-daily-oral-vitamin-spray/
product,https://www.pregnancyandbaby.ie/body-clock-rectangular-electrodes-40mm-x-100mm/
product,https://www.pregnancyandbaby.ie/boppy-total-body-pregnancy-pillow/
product,https://www.pregnancyandbaby.ie/boppy-feeding-and-infant-support-pillow-peaceful-jungle/
product,https://www.pregnancyandbaby.ie/boppy-maternity-support-cuddle-pillow/
product,https://www.pregnancyandbaby.ie/boppy-pregnancy-wedge/
product,https://www.pregnancyandbaby.ie/burts-bees-baby-bee-bubble-bath/
product,https://www.pregnancyandbaby.ie/burts-bees-baby-bee-shampoo-wash/
product,https://www.pregnancyandbaby.ie/burts-bees-diaper-ointment/
product,https://www.pregnancyandbaby.ie/caldesene-powder-20gm/
product,https://www.pregnancyandbaby.ie/calypso-double-plus-electric-breastpump/
product,https://www.pregnancyandbaby.ie/carriwell-belly-belt-extender/
product,https://www.pregnancyandbaby.ie/carriwell-hospital-panties-4-pack-washable/
product,https://www.pregnancyandbaby.ie/chicco-pocket-snack-booster-seat/
product,https://www.pregnancyandbaby.ie/clearblue-advanced-fertility-monitor-sticks/
product,https://www.pregnancyandbaby.ie/clearblue-digital-pregnancy-test-kit-with-conception-indicator-2-tests/
product,https://www.pregnancyandbaby.ie/clearblue-fertility-advanced-monitor/
product,https://www.pregnancyandbaby.ie/clevamama-clevacushion-10-in-1-nursing-pillow/
product,https://www.pregnancyandbaby.ie/clevamama-clevascoop-infant-formula-scoop/
product,https://www.pregnancyandbaby.ie/clevamama-baby-formula-mixer/
product,https://www.pregnancyandbaby.ie/clevamama-memory-foam-baby-pillow/
product,https://www.pregnancyandbaby.ie/clevamama-memory-foam-cleva-sleep-positioner/
product,https://www.pregnancyandbaby.ie/clevamama-replacement-pillow-case/
product,https://www.pregnancyandbaby.ie/clevamama-soother-tree-microwave-soother-steriliser/
product,https://www.pregnancyandbaby.ie/daysy-fertility-monitor/
product,https://www.pregnancyandbaby.ie/digital-basal-thermometer-for-fertility-charting/
product,https://www.pregnancyandbaby.ie/dreambaby-baby-on-board/
product,https://www.pregnancyandbaby.ie/dreambaby-room-and-bath-thermometer-duck/
product,https://www.pregnancyandbaby.ie/dreambaby-car-window-roller-blind-adjustable-2pk/
product,https://www.pregnancyandbaby.ie/dreambaby-non-slip-bath-suction-mat-small/
product,https://www.pregnancyandbaby.ie/dreambaby-padded-premium-deluxe-bath-seat-with-heat-sensor/
product,https://www.pregnancyandbaby.ie/dreambaby-premium-bath-seat-blue/
product,https://www.pregnancyandbaby.ie/dreambaby-stroller-hook/
product,https://www.pregnancyandbaby.ie/dreamgenii-pregnancy-pillow/
product,https://www.pregnancyandbaby.ie/early-pregnancy-tests-10-pack/
product,https://www.pregnancyandbaby.ie/easy-use-regular-urine-collection-cups-1-cup/
